fold_start,fold_train_end,fold_test_start,fold_test_end,best_params,train_objective,test_regime_return_breakdown,test_regime_time_pct,meta_filter_rate,meta_realized_filter_rate,meta_threshold,meta_threshold_selected,meta_threshold_clipped,meta_target_filter_rate_band,meta_target_filter_rate_midpoint,meta_train_realized_filter_rate,meta_score_distribution_summary,meta_filter_rate_error,meta_state,meta_label_method,meta_filter_type,meta_filter_type_breakdown,test_CAGR,test_Sharpe,test_Sortino,test_MaxDrawdown,test_ProfitFactor,test_WinRate,test_Expectancy,test_TradeCount,test_ExposurePct,test_AvgHoldingBars,candidate_id,params
2020-09-11 00:00:00+00:00,2020-12-11 15:00:00+00:00,2020-12-11 16:00:00+00:00,2021-01-01 11:00:00+00:00,{'_single': 0},2.17360031821025,{},{},0.0,0.0,,,False,"[0.2, 0.6]",0.4,,{},-0.4,{},top_quantile,global,"{""global"": 1.0}",-0.018135912325457415,-4.479530382222785,-0.5170520983632687,-0.0015119497490811984,0.0,0.0,-0.0012964087384348564,1.0,0.004,2.0,8,"{'lookback': np.int64(30), 'velocity_lookback': np.int64(6), 'velocity_threshold': np.float64(1.0), 'confirmation_bars': np.int64(2), 'vol_compression_max_pct': np.float64(0.4), 'breakout_strength_atr_mult': np.float64(0.4), 'retest_entry_mode': np.False_, 'trailing_stop_atr_mult': np.float64(1.4), 'max_holding_bars': np.int64(72), 'vol_exit_pct_rank_threshold': np.float64(0.15), 'partial_take_profit_rr': np.float64(0.0), 'partial_take_profit_size': np.float64(0.25), 'winner_extension_enabled': np.True_, 'extension_trigger_atr_multiple': np.float64(2.5), 'extension_stop_multiplier': np.float64(3.0), 'extension_max_holding_bars': np.int64(160), 'min_bars_between_trades': np.int64(30), 'dynamic_cooldown_by_vol': np.False_, 'high_vol_cooldown_mult': np.float64(2.0), 'expansion_lookback': np.int64(12), 'expansion_threshold': np.float64(1.1), 'vol_contraction_exit_mult': np.float64(0.8), 'vol_contraction_window': np.int64(20)}"
2020-10-01 20:00:00+00:00,2021-01-01 11:00:00+00:00,2021-01-01 12:00:00+00:00,2021-01-22 07:00:00+00:00,{'_single': 0},-2.1225195955293032,{},{},0.0,0.0,,,False,"[0.2, 0.6]",0.4,,{},-0.4,{},top_quantile,global,"{""global"": 1.0}",0.0014781344458532075,1.3673812209073193,0.0,-0.00014999999999998348,0.0,0.0,-0.00015,1.0,0.002,1.0,8,"{'lookback': np.int64(30), 'velocity_lookback': np.int64(6), 'velocity_threshold': np.float64(1.0), 'confirmation_bars': np.int64(2), 'vol_compression_max_pct': np.float64(0.4), 'breakout_strength_atr_mult': np.float64(0.4), 'retest_entry_mode': np.False_, 'trailing_stop_atr_mult': np.float64(1.4), 'max_holding_bars': np.int64(72), 'vol_exit_pct_rank_threshold': np.float64(0.15), 'partial_take_profit_rr': np.float64(0.0), 'partial_take_profit_size': np.float64(0.25), 'winner_extension_enabled': np.True_, 'extension_trigger_atr_multiple': np.float64(2.5), 'extension_stop_multiplier': np.float64(3.0), 'extension_max_holding_bars': np.int64(160), 'min_bars_between_trades': np.int64(30), 'dynamic_cooldown_by_vol': np.False_, 'high_vol_cooldown_mult': np.float64(2.0), 'expansion_lookback': np.int64(12), 'expansion_threshold': np.float64(1.1), 'vol_contraction_exit_mult': np.float64(0.8), 'vol_contraction_window': np.int64(20)}"
2020-10-22 16:00:00+00:00,2021-01-22 07:00:00+00:00,2021-01-22 08:00:00+00:00,2021-02-12 03:00:00+00:00,{'_single': 0},-1.9999892113725521,{},{},0.0,0.0,,,False,"[0.2, 0.6]",0.4,,{},-0.4,{},top_quantile,global,"{""global"": 1.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,"{'lookback': np.int64(30), 'velocity_lookback': np.int64(6), 'velocity_threshold': np.float64(1.0), 'confirmation_bars': np.int64(2), 'vol_compression_max_pct': np.float64(0.4), 'breakout_strength_atr_mult': np.float64(0.4), 'retest_entry_mode': np.False_, 'trailing_stop_atr_mult': np.float64(1.4), 'max_holding_bars': np.int64(72), 'vol_exit_pct_rank_threshold': np.float64(0.15), 'partial_take_profit_rr': np.float64(0.0), 'partial_take_profit_size': np.float64(0.25), 'winner_extension_enabled': np.True_, 'extension_trigger_atr_multiple': np.float64(2.5), 'extension_stop_multiplier': np.float64(3.0), 'extension_max_holding_bars': np.int64(160), 'min_bars_between_trades': np.int64(30), 'dynamic_cooldown_by_vol': np.False_, 'high_vol_cooldown_mult': np.float64(2.0), 'expansion_lookback': np.int64(12), 'expansion_threshold': np.float64(1.1), 'vol_contraction_exit_mult': np.float64(0.8), 'vol_contraction_window': np.int64(20)}"
2020-01-05 00:00:00+00:00,2020-04-05 15:00:00+00:00,2020-04-05 16:00:00+00:00,2020-04-26 11:00:00+00:00,{'_single': 0},0.08573894290057747,{},{},0.0,0.0,,,False,"[0.2, 0.6]",0.4,,{},-0.4,{},top_quantile,global,"{""global"": 1.0}",-0.008367897154453074,-2.3834884721156775,-0.473305902241494,-0.0010570762772466047,0.0,0.0,-1.1143227347870481e-05,1.0,0.008,4.0,9,"{'lookback': np.int64(30), 'velocity_lookback': np.int64(4), 'velocity_threshold': np.float64(1.0), 'confirmation_bars': np.int64(3), 'vol_compression_max_pct': np.float64(0.4), 'breakout_strength_atr_mult': np.float64(0.22), 'retest_entry_mode': np.False_, 'trailing_stop_atr_mult': np.float64(1.8), 'max_holding_bars': np.int64(48), 'vol_exit_pct_rank_threshold': np.float64(0.15), 'partial_take_profit_rr': np.float64(1.3), 'partial_take_profit_size': np.float64(0.35), 'winner_extension_enabled': np.True_, 'extension_trigger_atr_multiple': np.float64(2.0), 'extension_stop_multiplier': np.float64(3.0), 'extension_max_holding_bars': np.int64(120), 'min_bars_between_trades': np.int64(24), 'dynamic_cooldown_by_vol': np.False_, 'high_vol_cooldown_mult': np.float64(1.5), 'expansion_lookback': np.int64(12), 'expansion_threshold': np.float64(1.1), 'vol_contraction_exit_mult': np.float64(0.8), 'vol_contraction_window': np.int64(20)}"
2020-01-25 20:00:00+00:00,2020-04-26 11:00:00+00:00,2020-04-26 12:00:00+00:00,2020-05-17 07:00:00+00:00,{'_single': 0},-0.48351195337551434,{},{},0.0,0.0,,,False,"[0.2, 0.6]",0.4,,{},-0.4,{},top_quantile,global,"{""global"": 1.0}",-0.016103087039504915,-2.8293166546499524,-0.6215270992103225,-0.0017631808433999918,0.0,0.0,-0.001186207869788086,1.0,0.018,9.0,9,"{'lookback': np.int64(30), 'velocity_lookback': np.int64(4), 'velocity_threshold': np.float64(1.0), 'confirmation_bars': np.int64(3), 'vol_compression_max_pct': np.float64(0.4), 'breakout_strength_atr_mult': np.float64(0.22), 'retest_entry_mode': np.False_, 'trailing_stop_atr_mult': np.float64(1.8), 'max_holding_bars': np.int64(48), 'vol_exit_pct_rank_threshold': np.float64(0.15), 'partial_take_profit_rr': np.float64(1.3), 'partial_take_profit_size': np.float64(0.35), 'winner_extension_enabled': np.True_, 'extension_trigger_atr_multiple': np.float64(2.0), 'extension_stop_multiplier': np.float64(3.0), 'extension_max_holding_bars': np.int64(120), 'min_bars_between_trades': np.int64(24), 'dynamic_cooldown_by_vol': np.False_, 'high_vol_cooldown_mult': np.float64(1.5), 'expansion_lookback': np.int64(12), 'expansion_threshold': np.float64(1.1), 'vol_contraction_exit_mult': np.float64(0.8), 'vol_contraction_window': np.int64(20)}"
2020-02-15 16:00:00+00:00,2020-05-17 07:00:00+00:00,2020-05-17 08:00:00+00:00,2020-06-07 03:00:00+00:00,{'_single': 0},-1.2196483901108905,{},{},0.0,0.0,,,False,"[0.2, 0.6]",0.4,,{},-0.4,{},top_quantile,global,"{""global"": 1.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,"{'lookback': np.int64(30), 'velocity_lookback': np.int64(4), 'velocity_threshold': np.float64(1.0), 'confirmation_bars': np.int64(3), 'vol_compression_max_pct': np.float64(0.4), 'breakout_strength_atr_mult': np.float64(0.22), 'retest_entry_mode': np.False_, 'trailing_stop_atr_mult': np.float64(1.8), 'max_holding_bars': np.int64(48), 'vol_exit_pct_rank_threshold': np.float64(0.15), 'partial_take_profit_rr': np.float64(1.3), 'partial_take_profit_size': np.float64(0.35), 'winner_extension_enabled': np.True_, 'extension_trigger_atr_multiple': np.float64(2.0), 'extension_stop_multiplier': np.float64(3.0), 'extension_max_holding_bars': np.int64(120), 'min_bars_between_trades': np.int64(24), 'dynamic_cooldown_by_vol': np.False_, 'high_vol_cooldown_mult': np.float64(1.5), 'expansion_lookback': np.int64(12), 'expansion_threshold': np.float64(1.1), 'vol_contraction_exit_mult': np.float64(0.8), 'vol_contraction_window': np.int64(20)}"
2020-03-07 12:00:00+00:00,2020-06-07 03:00:00+00:00,2020-06-07 04:00:00+00:00,2020-06-27 23:00:00+00:00,{'_single': 0},-1.2196483901108905,{},{},0.0,0.0,,,False,"[0.2, 0.6]",0.4,,{},-0.4,{},top_quantile,global,"{""global"": 1.0}",-0.06294571057661202,-6.832026447700206,-1.3176565651656909,-0.005369160488493785,0.0,0.0,-0.0010269249930589695,2.0,0.01,2.5,9,"{'lookback': np.int64(30), 'velocity_lookback': np.int64(4), 'velocity_threshold': np.float64(1.0), 'confirmation_bars': np.int64(3), 'vol_compression_max_pct': np.float64(0.4), 'breakout_strength_atr_mult': np.float64(0.22), 'retest_entry_mode': np.False_, 'trailing_stop_atr_mult': np.float64(1.8), 'max_holding_bars': np.int64(48), 'vol_exit_pct_rank_threshold': np.float64(0.15), 'partial_take_profit_rr': np.float64(1.3), 'partial_take_profit_size': np.float64(0.35), 'winner_extension_enabled': np.True_, 'extension_trigger_atr_multiple': np.float64(2.0), 'extension_stop_multiplier': np.float64(3.0), 'extension_max_holding_bars': np.int64(120), 'min_bars_between_trades': np.int64(24), 'dynamic_cooldown_by_vol': np.False_, 'high_vol_cooldown_mult': np.float64(1.5), 'expansion_lookback': np.int64(12), 'expansion_threshold': np.float64(1.1), 'vol_contraction_exit_mult': np.float64(0.8), 'vol_contraction_window': np.int64(20)}"
2020-03-28 08:00:00+00:00,2020-06-27 23:00:00+00:00,2020-06-28 00:00:00+00:00,2020-07-18 19:00:00+00:00,{'_single': 0},-3.186359989756206,{},{},0.0,0.0,,,False,"[0.2, 0.6]",0.4,,{},-0.4,{},top_quantile,global,"{""global"": 1.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,"{'lookback': np.int64(30), 'velocity_lookback': np.int64(4), 'velocity_threshold': np.float64(1.0), 'confirmation_bars': np.int64(3), 'vol_compression_max_pct': np.float64(0.4), 'breakout_strength_atr_mult': np.float64(0.22), 'retest_entry_mode': np.False_, 'trailing_stop_atr_mult': np.float64(1.8), 'max_holding_bars': np.int64(48), 'vol_exit_pct_rank_threshold': np.float64(0.15), 'partial_take_profit_rr': np.float64(1.3), 'partial_take_profit_size': np.float64(0.35), 'winner_extension_enabled': np.True_, 'extension_trigger_atr_multiple': np.float64(2.0), 'extension_stop_multiplier': np.float64(3.0), 'extension_max_holding_bars': np.int64(120), 'min_bars_between_trades': np.int64(24), 'dynamic_cooldown_by_vol': np.False_, 'high_vol_cooldown_mult': np.float64(1.5), 'expansion_lookback': np.int64(12), 'expansion_threshold': np.float64(1.1), 'vol_contraction_exit_mult': np.float64(0.8), 'vol_contraction_window': np.int64(20)}"
2020-04-18 04:00:00+00:00,2020-07-18 19:00:00+00:00,2020-07-18 20:00:00+00:00,2020-08-08 15:00:00+00:00,{'_single': 0},-3.478830037043893,{},{},0.0,0.0,,,False,"[0.2, 0.6]",0.4,,{},-0.4,{},top_quantile,global,"{""global"": 1.0}",-0.023189327166276974,-2.844153032558442,-0.3980885708404684,-0.0020016172236896335,inf,1.0,6.474371445495692e-05,1.0,0.01,5.0,9,"{'lookback': np.int64(30), 'velocity_lookback': np.int64(4), 'velocity_threshold': np.float64(1.0), 'confirmation_bars': np.int64(3), 'vol_compression_max_pct': np.float64(0.4), 'breakout_strength_atr_mult': np.float64(0.22), 'retest_entry_mode': np.False_, 'trailing_stop_atr_mult': np.float64(1.8), 'max_holding_bars': np.int64(48), 'vol_exit_pct_rank_threshold': np.float64(0.15), 'partial_take_profit_rr': np.float64(1.3), 'partial_take_profit_size': np.float64(0.35), 'winner_extension_enabled': np.True_, 'extension_trigger_atr_multiple': np.float64(2.0), 'extension_stop_multiplier': np.float64(3.0), 'extension_max_holding_bars': np.int64(120), 'min_bars_between_trades': np.int64(24), 'dynamic_cooldown_by_vol': np.False_, 'high_vol_cooldown_mult': np.float64(1.5), 'expansion_lookback': np.int64(12), 'expansion_threshold': np.float64(1.1), 'vol_contraction_exit_mult': np.float64(0.8), 'vol_contraction_window': np.int64(20)}"
2020-05-09 00:00:00+00:00,2020-08-08 15:00:00+00:00,2020-08-08 16:00:00+00:00,2020-08-29 11:00:00+00:00,{'_single': 0},-3.3443742818429376,{},{},0.0,0.0,,,False,"[0.2, 0.6]",0.4,,{},-0.4,{},top_quantile,global,"{""global"": 1.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,"{'lookback': np.int64(30), 'velocity_lookback': np.int64(4), 'velocity_threshold': np.float64(1.0), 'confirmation_bars': np.int64(3), 'vol_compression_max_pct': np.float64(0.4), 'breakout_strength_atr_mult': np.float64(0.22), 'retest_entry_mode': np.False_, 'trailing_stop_atr_mult': np.float64(1.8), 'max_holding_bars': np.int64(48), 'vol_exit_pct_rank_threshold': np.float64(0.15), 'partial_take_profit_rr': np.float64(1.3), 'partial_take_profit_size': np.float64(0.35), 'winner_extension_enabled': np.True_, 'extension_trigger_atr_multiple': np.float64(2.0), 'extension_stop_multiplier': np.float64(3.0), 'extension_max_holding_bars': np.int64(120), 'min_bars_between_trades': np.int64(24), 'dynamic_cooldown_by_vol': np.False_, 'high_vol_cooldown_mult': np.float64(1.5), 'expansion_lookback': np.int64(12), 'expansion_threshold': np.float64(1.1), 'vol_contraction_exit_mult': np.float64(0.8), 'vol_contraction_window': np.int64(20)}"
2020-05-29 20:00:00+00:00,2020-08-29 11:00:00+00:00,2020-08-29 12:00:00+00:00,2020-09-19 07:00:00+00:00,{'_single': 0},-3.344374281842937,{},{},0.0,0.0,,,False,"[0.2, 0.6]",0.4,,{},-0.4,{},top_quantile,global,"{""global"": 1.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,"{'lookback': np.int64(30), 'velocity_lookback': np.int64(4), 'velocity_threshold': np.float64(1.0), 'confirmation_bars': np.int64(3), 'vol_compression_max_pct': np.float64(0.4), 'breakout_strength_atr_mult': np.float64(0.22), 'retest_entry_mode': np.False_, 'trailing_stop_atr_mult': np.float64(1.8), 'max_holding_bars': np.int64(48), 'vol_exit_pct_rank_threshold': np.float64(0.15), 'partial_take_profit_rr': np.float64(1.3), 'partial_take_profit_size': np.float64(0.35), 'winner_extension_enabled': np.True_, 'extension_trigger_atr_multiple': np.float64(2.0), 'extension_stop_multiplier': np.float64(3.0), 'extension_max_holding_bars': np.int64(120), 'min_bars_between_trades': np.int64(24), 'dynamic_cooldown_by_vol': np.False_, 'high_vol_cooldown_mult': np.float64(1.5), 'expansion_lookback': np.int64(12), 'expansion_threshold': np.float64(1.1), 'vol_contraction_exit_mult': np.float64(0.8), 'vol_contraction_window': np.int64(20)}"
2020-06-19 16:00:00+00:00,2020-09-19 07:00:00+00:00,2020-09-19 08:00:00+00:00,2020-10-10 03:00:00+00:00,{'_single': 0},-1.3551966243552414,{},{},0.0,0.0,,,False,"[0.2, 0.6]",0.4,,{},-0.4,{},top_quantile,global,"{""global"": 1.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,"{'lookback': np.int64(30), 'velocity_lookback': np.int64(4), 'velocity_threshold': np.float64(1.0), 'confirmation_bars': np.int64(3), 'vol_compression_max_pct': np.float64(0.4), 'breakout_strength_atr_mult': np.float64(0.22), 'retest_entry_mode': np.False_, 'trailing_stop_atr_mult': np.float64(1.8), 'max_holding_bars': np.int64(48), 'vol_exit_pct_rank_threshold': np.float64(0.15), 'partial_take_profit_rr': np.float64(1.3), 'partial_take_profit_size': np.float64(0.35), 'winner_extension_enabled': np.True_, 'extension_trigger_atr_multiple': np.float64(2.0), 'extension_stop_multiplier': np.float64(3.0), 'extension_max_holding_bars': np.int64(120), 'min_bars_between_trades': np.int64(24), 'dynamic_cooldown_by_vol': np.False_, 'high_vol_cooldown_mult': np.float64(1.5), 'expansion_lookback': np.int64(12), 'expansion_threshold': np.float64(1.1), 'vol_contraction_exit_mult': np.float64(0.8), 'vol_contraction_window': np.int64(20)}"
2020-07-10 12:00:00+00:00,2020-10-10 03:00:00+00:00,2020-10-10 04:00:00+00:00,2020-10-30 23:00:00+00:00,{'_single': 0},-1.3551966243552414,{},{},0.0,0.0,,,False,"[0.2, 0.6]",0.4,,{},-0.4,{},top_quantile,global,"{""global"": 1.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,"{'lookback': np.int64(30), 'velocity_lookback': np.int64(4), 'velocity_threshold': np.float64(1.0), 'confirmation_bars': np.int64(3), 'vol_compression_max_pct': np.float64(0.4), 'breakout_strength_atr_mult': np.float64(0.22), 'retest_entry_mode': np.False_, 'trailing_stop_atr_mult': np.float64(1.8), 'max_holding_bars': np.int64(48), 'vol_exit_pct_rank_threshold': np.float64(0.15), 'partial_take_profit_rr': np.float64(1.3), 'partial_take_profit_size': np.float64(0.35), 'winner_extension_enabled': np.True_, 'extension_trigger_atr_multiple': np.float64(2.0), 'extension_stop_multiplier': np.float64(3.0), 'extension_max_holding_bars': np.int64(120), 'min_bars_between_trades': np.int64(24), 'dynamic_cooldown_by_vol': np.False_, 'high_vol_cooldown_mult': np.float64(1.5), 'expansion_lookback': np.int64(12), 'expansion_threshold': np.float64(1.1), 'vol_contraction_exit_mult': np.float64(0.8), 'vol_contraction_window': np.int64(20)}"
2020-07-31 08:00:00+00:00,2020-10-30 23:00:00+00:00,2020-10-31 00:00:00+00:00,2020-11-20 19:00:00+00:00,{'_single': 0},0.0,{},{},0.0,0.0,,,False,"[0.2, 0.6]",0.4,,{},-0.4,{},top_quantile,global,"{""global"": 1.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,"{'lookback': np.int64(30), 'velocity_lookback': np.int64(4), 'velocity_threshold': np.float64(1.0), 'confirmation_bars': np.int64(3), 'vol_compression_max_pct': np.float64(0.4), 'breakout_strength_atr_mult': np.float64(0.22), 'retest_entry_mode': np.False_, 'trailing_stop_atr_mult': np.float64(1.8), 'max_holding_bars': np.int64(48), 'vol_exit_pct_rank_threshold': np.float64(0.15), 'partial_take_profit_rr': np.float64(1.3), 'partial_take_profit_size': np.float64(0.35), 'winner_extension_enabled': np.True_, 'extension_trigger_atr_multiple': np.float64(2.0), 'extension_stop_multiplier': np.float64(3.0), 'extension_max_holding_bars': np.int64(120), 'min_bars_between_trades': np.int64(24), 'dynamic_cooldown_by_vol': np.False_, 'high_vol_cooldown_mult': np.float64(1.5), 'expansion_lookback': np.int64(12), 'expansion_threshold': np.float64(1.1), 'vol_contraction_exit_mult': np.float64(0.8), 'vol_contraction_window': np.int64(20)}"
2020-08-21 04:00:00+00:00,2020-11-20 19:00:00+00:00,2020-11-20 20:00:00+00:00,2020-12-11 15:00:00+00:00,{'_single': 0},0.0,{},{},0.0,0.0,,,False,"[0.2, 0.6]",0.4,,{},-0.4,{},top_quantile,global,"{""global"": 1.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,"{'lookback': np.int64(30), 'velocity_lookback': np.int64(4), 'velocity_threshold': np.float64(1.0), 'confirmation_bars': np.int64(3), 'vol_compression_max_pct': np.float64(0.4), 'breakout_strength_atr_mult': np.float64(0.22), 'retest_entry_mode': np.False_, 'trailing_stop_atr_mult': np.float64(1.8), 'max_holding_bars': np.int64(48), 'vol_exit_pct_rank_threshold': np.float64(0.15), 'partial_take_profit_rr': np.float64(1.3), 'partial_take_profit_size': np.float64(0.35), 'winner_extension_enabled': np.True_, 'extension_trigger_atr_multiple': np.float64(2.0), 'extension_stop_multiplier': np.float64(3.0), 'extension_max_holding_bars': np.int64(120), 'min_bars_between_trades': np.int64(24), 'dynamic_cooldown_by_vol': np.False_, 'high_vol_cooldown_mult': np.float64(1.5), 'expansion_lookback': np.int64(12), 'expansion_threshold': np.float64(1.1), 'vol_contraction_exit_mult': np.float64(0.8), 'vol_contraction_window': np.int64(20)}"
2020-09-11 00:00:00+00:00,2020-12-11 15:00:00+00:00,2020-12-11 16:00:00+00:00,2021-01-01 11:00:00+00:00,{'_single': 0},0.0,{},{},0.0,0.0,,,False,"[0.2, 0.6]",0.4,,{},-0.4,{},top_quantile,global,"{""global"": 1.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,"{'lookback': np.int64(30), 'velocity_lookback': np.int64(4), 'velocity_threshold': np.float64(1.0), 'confirmation_bars': np.int64(3), 'vol_compression_max_pct': np.float64(0.4), 'breakout_strength_atr_mult': np.float64(0.22), 'retest_entry_mode': np.False_, 'trailing_stop_atr_mult': np.float64(1.8), 'max_holding_bars': np.int64(48), 'vol_exit_pct_rank_threshold': np.float64(0.15), 'partial_take_profit_rr': np.float64(1.3), 'partial_take_profit_size': np.float64(0.35), 'winner_extension_enabled': np.True_, 'extension_trigger_atr_multiple': np.float64(2.0), 'extension_stop_multiplier': np.float64(3.0), 'extension_max_holding_bars': np.int64(120), 'min_bars_between_trades': np.int64(24), 'dynamic_cooldown_by_vol': np.False_, 'high_vol_cooldown_mult': np.float64(1.5), 'expansion_lookback': np.int64(12), 'expansion_threshold': np.float64(1.1), 'vol_contraction_exit_mult': np.float64(0.8), 'vol_contraction_window': np.int64(20)}"
2020-10-01 20:00:00+00:00,2021-01-01 11:00:00+00:00,2021-01-01 12:00:00+00:00,2021-01-22 07:00:00+00:00,{'_single': 0},0.0,{},{},0.0,0.0,,,False,"[0.2, 0.6]",0.4,,{},-0.4,{},top_quantile,global,"{""global"": 1.0}",0.0014781344458532075,1.3673812209073193,0.0,-0.00014999999999998348,0.0,0.0,-0.00015,1.0,0.002,1.0,9,"{'lookback': np.int64(30), 'velocity_lookback': np.int64(4), 'velocity_threshold': np.float64(1.0), 'confirmation_bars': np.int64(3), 'vol_compression_max_pct': np.float64(0.4), 'breakout_strength_atr_mult': np.float64(0.22), 'retest_entry_mode': np.False_, 'trailing_stop_atr_mult': np.float64(1.8), 'max_holding_bars': np.int64(48), 'vol_exit_pct_rank_threshold': np.float64(0.15), 'partial_take_profit_rr': np.float64(1.3), 'partial_take_profit_size': np.float64(0.35), 'winner_extension_enabled': np.True_, 'extension_trigger_atr_multiple': np.float64(2.0), 'extension_stop_multiplier': np.float64(3.0), 'extension_max_holding_bars': np.int64(120), 'min_bars_between_trades': np.int64(24), 'dynamic_cooldown_by_vol': np.False_, 'high_vol_cooldown_mult': np.float64(1.5), 'expansion_lookback': np.int64(12), 'expansion_threshold': np.float64(1.1), 'vol_contraction_exit_mult': np.float64(0.8), 'vol_contraction_window': np.int64(20)}"
2020-10-22 16:00:00+00:00,2021-01-22 07:00:00+00:00,2021-01-22 08:00:00+00:00,2021-02-12 03:00:00+00:00,{'_single': 0},0.6517955713820442,{},{},0.0,0.0,,,False,"[0.2, 0.6]",0.4,,{},-0.4,{},top_quantile,global,"{""global"": 1.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,"{'lookback': np.int64(30), 'velocity_lookback': np.int64(4), 'velocity_threshold': np.float64(1.0), 'confirmation_bars': np.int64(3), 'vol_compression_max_pct': np.float64(0.4), 'breakout_strength_atr_mult': np.float64(0.22), 'retest_entry_mode': np.False_, 'trailing_stop_atr_mult': np.float64(1.8), 'max_holding_bars': np.int64(48), 'vol_exit_pct_rank_threshold': np.float64(0.15), 'partial_take_profit_rr': np.float64(1.3), 'partial_take_profit_size': np.float64(0.35), 'winner_extension_enabled': np.True_, 'extension_trigger_atr_multiple': np.float64(2.0), 'extension_stop_multiplier': np.float64(3.0), 'extension_max_holding_bars': np.int64(120), 'min_bars_between_trades': np.int64(24), 'dynamic_cooldown_by_vol': np.False_, 'high_vol_cooldown_mult': np.float64(1.5), 'expansion_lookback': np.int64(12), 'expansion_threshold': np.float64(1.1), 'vol_contraction_exit_mult': np.float64(0.8), 'vol_contraction_window': np.int64(20)}"
2020-01-05 00:00:00+00:00,2020-04-05 15:00:00+00:00,2020-04-05 16:00:00+00:00,2020-04-26 11:00:00+00:00,{'_single': 0},0.27154024914761,{},{},0.0,0.0,,,False,"[0.2, 0.6]",0.4,,{},-0.4,{},top_quantile,global,"{""global"": 1.0}",-0.004926769240164552,-4.7631159559864065,-1.1730376979414892,-0.00040822896818970555,0.0,0.0,-0.00015,1.0,0.002,1.0,10,"{'lookback': np.int64(20), 'velocity_lookback': np.int64(8), 'velocity_threshold': np.float64(1.0), 'confirmation_bars': np.int64(3), 'vol_compression_max_pct': np.float64(0.4), 'breakout_strength_atr_mult': np.float64(0.22), 'retest_entry_mode': np.True_, 'trailing_stop_atr_mult': np.float64(2.2), 'max_holding_bars': np.int64(48), 'vol_exit_pct_rank_threshold': np.float64(0.3), 'partial_take_profit_rr': np.float64(1.0), 'partial_take_profit_size': np.float64(0.5), 'winner_extension_enabled': np.True_, 'extension_trigger_atr_multiple': np.float64(2.0), 'extension_stop_multiplier': np.float64(3.0), 'extension_max_holding_bars': np.int64(120), 'min_bars_between_trades': np.int64(20), 'dynamic_cooldown_by_vol': np.False_, 'high_vol_cooldown_mult': np.float64(1.5), 'expansion_lookback': np.int64(12), 'expansion_threshold': np.float64(1.1), 'vol_contraction_exit_mult': np.float64(0.8), 'vol_contraction_window': np.int64(20)}"
2020-01-25 20:00:00+00:00,2020-04-26 11:00:00+00:00,2020-04-26 12:00:00+00:00,2020-05-17 07:00:00+00:00,{'_single': 0},1.7199143938016999,{},{},0.0,0.0,,,False,"[0.2, 0.6]",0.4,,{},-0.4,{},top_quantile,global,"{""global"": 1.0}",0.0027032830144009257,0.5949065355996659,0.09623810366138172,-0.0009416309776908438,inf,1.0,0.0004234661503529193,1.0,0.01,5.0,10,"{'lookback': np.int64(20), 'velocity_lookback': np.int64(8), 'velocity_threshold': np.float64(1.0), 'confirmation_bars': np.int64(3), 'vol_compression_max_pct': np.float64(0.4), 'breakout_strength_atr_mult': np.float64(0.22), 'retest_entry_mode': np.True_, 'trailing_stop_atr_mult': np.float64(2.2), 'max_holding_bars': np.int64(48), 'vol_exit_pct_rank_threshold': np.float64(0.3), 'partial_take_profit_rr': np.float64(1.0), 'partial_take_profit_size': np.float64(0.5), 'winner_extension_enabled': np.True_, 'extension_trigger_atr_multiple': np.float64(2.0), 'extension_stop_multiplier': np.float64(3.0), 'extension_max_holding_bars': np.int64(120), 'min_bars_between_trades': np.int64(20), 'dynamic_cooldown_by_vol': np.False_, 'high_vol_cooldown_mult': np.float64(1.5), 'expansion_lookback': np.int64(12), 'expansion_threshold': np.float64(1.1), 'vol_contraction_exit_mult': np.float64(0.8), 'vol_contraction_window': np.int64(20)}"
