symbol,fold_id,split,entry_time,exit_time,side,return,win,holding_bars,mfe,mae,tsmom_24,tsmom_48,tsmom_72,tsmom_avg,vr_6,vr_12,vr_24,ema_fast_12,ema_slow_48,ma_spread,ma_slope,adx_14,adx_slope,trend_variance_ratio,range_ratio,atr_percentile,atr_ratio,atr_expansion_recent,breakout_strength_atr_mult,breakout_velocity,price_acceleration,distance_from_range_high
AUDUSD,1,train,2020-03-10 17:00:00+00:00,2020-03-12 18:00:00+00:00,-1,0.012496134022247678,1,49.0,0.014226488345219446,-0.0015517534632869534,-0.6703716572165536,-0.6307796872561542,0.26466035283501815,-0.34549699721256316,0.5421567541516635,0.5406232365303011,0.6681851231349295,1.1559332984158097,1.1564092123397895,-0.3593173394587247,-0.10928161716003558,20.454492655472304,-2.7933583107795315,4.222809529580881,1.0,0.17063492063492064,0.9794431680252267,1.0883215225075102,0.6171088265809173,2.7735018009436723,-1.2355759965153008,4.313091418765845
AUDUSD,1,train,2020-03-14 01:00:00+00:00,2020-03-14 15:00:00+00:00,1,-9.338707388108474e-05,0,14.0,0.0013934647074393958,-0.0012182131712439315,1.3823058880424206,-0.3279694608831394,-0.9255605775937058,0.04292528318852514,1.1129270542086824,0.7158801008220832,0.7503300041635209,1.140395324689127,1.1411027453598328,-0.5415302689579249,-0.501634584535085,32.0832467039671,1.9472241325105628,5.358769609607789,0.6850097320363845,0.2222222222222222,1.020145839631278,1.057285545314537,0.4039097478495267,2.2615920870564405,-0.015908155594818826,-0.4039097478495267
AUDUSD,1,train,2020-03-16 07:00:00+00:00,2020-03-17 06:00:00+00:00,-1,0.004058601390080169,1,23.0,0.005258362315051501,-0.001147182266066582,-1.7047152908465286,-0.45793144088170556,0.5273326523362193,-0.5451046931306717,1.0108600948694453,1.1503377621452078,1.0034695047016393,1.1430360521747793,1.1433720249921042,-0.2834766523870732,-0.03569217680513895,21.3029813964431,4.064751234102896,7.6064093268010815,0.9082005848087039,0.17857142857142858,1.0614193228933415,1.0614193228933415,0.5864574714941985,2.1915658498353894,-0.3781912405859385,4.620138055301031
AUDUSD,1,train,2020-03-24 04:00:00+00:00,2020-03-25 05:00:00+00:00,-1,0.002442880292485167,1,25.0,0.003964351662107957,-0.001170008572342729,-1.001463749096998,-1.0383467381947415,-1.4637139817149876,-1.167841489668909,0.7334740971740651,1.359354583129727,1.6408777038614868,1.1557424418556361,1.1569543985817266,-0.9521136653577714,-0.6183169588833825,13.199457181839408,-0.7801307576310279,5.464714125754947,0.5491925146454086,0.35714285714285715,0.9700847442161723,1.0451815893459095,0.4655897220943429,1.1737404261778361,-0.06395762372668146,3.9016561236069207
AUDUSD,1,train,2020-03-27 00:00:00+00:00,2020-03-27 03:00:00+00:00,-1,0.00013246262169773221,1,3.0,0.0005391348348602332,-0.0013712099040898984,-1.3708184806758992,-0.8483609448728625,-1.4724807322041162,-1.230553385917626,0.8078652661123147,0.38859754096017746,1.57128535361529,1.1488803946967616,1.1504394397373165,-1.4552401773820247,-0.9228155353507479,18.95867570177611,5.262038563884133,3.493925433779401,0.5374577312226804,0.023809523809523808,0.9618537771778527,0.964267952909556,0.8855658180155884,2.227409431292317,-0.97188238439762,3.8360315034553993
AUDUSD,1,train,2020-04-08 00:00:00+00:00,2020-04-08 12:00:00+00:00,-1,0.0029060557308889625,1,12.0,0.004324089154444488,-0.0012810857427135725,-1.5107953040165252,-0.1145335582847243,0.23223902679916378,-0.4643632785006952,1.5522560010507551,0.9633409778534132,0.5921646448924,1.154799005879242,1.1554509059814417,-0.4862999596013763,-0.2761081657934462,20.751254085297813,5.875587273962383,5.005174535547366,0.8454476667592048,0.29365079365079366,0.9565006704295783,1.0457101881775561,0.6309089681635902,2.8084043299823893,-0.6170695049547809,5.655371471049781
AUDUSD,1,train,2020-04-15 03:00:00+00:00,2020-04-15 07:00:00+00:00,-1,-0.0012792438384800096,0,4.0,0.0005920895320157271,-0.0021216119206893813,-1.640569475970084,-0.14246167688929623,-0.43305728208968025,-0.7386961449830202,0.7128293685079025,0.5229931720073971,0.8479182992156715,1.1431731442157236,1.144440711285407,-0.9929597366372047,-0.7294942647014623,26.242602754082572,4.471725899907195,6.275174371962014,0.4284780163418072,0.25396825396825395,0.9590254222693734,0.9683576393674201,0.9274105847643684,2.0504555625836263,-0.6433700332870935,5.711443479706023
AUDUSD,1,train,2020-04-22 10:00:00+00:00,2020-04-22 19:00:00+00:00,-1,-0.0013318960197536032,0,9.0,0.0005963243688240638,-0.002087355508565203,-0.3270297553131037,-0.3279728714138081,-0.8174168001596771,-0.490806475628863,0.7583206446163253,0.9493828083983344,0.6019265660342007,1.1316647315543278,1.1324595303090244,-0.643291047241915,-0.332451913774486,14.932311796723777,4.549814018467092,3.749202700450218,0.818245990685326,0.2896825396825397,1.0215127524696583,1.0215127524696583,0.5162928821958368,2.2398428019004624,-1.1702833051564059,3.137124768022037
AUDUSD,1,train,2020-04-26 05:00:00+00:00,2020-04-26 11:00:00+00:00,-1,0.000426403625331734,1,7.0,0.001976246038087881,-0.0008375831040309256,-0.7144651605421204,-0.5682791859546258,-0.5325519091406273,-0.6050987518791245,1.4617432744987957,1.0268930498277167,0.6399902994581732,1.12997695079985,1.1304772267197485,-0.4164172672565765,-0.04866023891076549,20.616779534706765,-0.6273667151093854,6.960420926262342,0.510516220273357,0.2698412698412698,0.9578259493133171,1.040775390385482,0.40469016850855555,3.0690581272735495,-0.7192784731243752,4.831886364779254
AUDUSD,2,test,2020-05-18 20:00:00+00:00,2020-05-19 10:00:00+00:00,1,0.000247396567090258,1,14.0,0.0019512722107759561,-0.0025294585936321834,1.7618487888054541,1.3877259205681165,1.2985113199627376,1.4826953431121028,0.5378410650493726,0.788172670416874,0.754864440979756,1.1316568566548213,1.1281769554737817,2.445897972956971,1.6844143906949904,50.92261001576488,1.8080214653918958,6.355989397868554,0.31077047331878177,0.3968253968253968,0.9445518896430005,1.1333333275158795,1.3214602386365404,1.6287620023656926,1.77796722294973,-1.3214602386365404
AUDUSD,2,test,2020-05-21 20:00:00+00:00,2020-05-22 02:00:00+00:00,-1,-0.0012772470002602341,0,6.0,0.0004911220800005722,-0.002248440103282845,-0.6942262304861793,-0.26986473252796417,-0.5363309839128485,-0.500140648975664,0.631511537752895,0.7105720011491683,0.6558919839481695,1.1329545727276882,1.1332457262695308,-0.21145907332043928,-0.037734925152931476,20.754884356506018,3.079209034431429,3.7392577435867977,0.9579781161578813,0.3531746031746032,1.0484017833731594,1.0638473950160867,0.5917492391082758,2.0792337054923404,-0.687289419138378,4.301112793274316
AUDUSD,2,test,2020-05-26 19:00:00+00:00,2020-05-28 08:00:00+00:00,1,0.0029926299141301684,1,37.0,0.004614897704863008,-0.0019822905849152805,0.8885834660971561,1.193529248169437,1.001966220206576,1.0280263114910564,1.291117081391701,1.280766947561646,0.6988064087468412,1.1364244189166959,1.1344165846977234,1.4484745457722457,1.0352895226057839,34.42228330068855,-2.2520059215769663,8.99012697946779,0.44106030405539143,0.36904761904761907,0.9810279821852615,0.9810279821852615,0.4093883182599259,1.354812318583162,0.9705887364854572,-0.4093883182599259
AUDUSD,2,test,2020-05-31 05:00:00+00:00,2020-05-31 18:00:00+00:00,1,0.0032061960946881797,1,13.0,0.004562930244933927,-0.0010573796351911469,1.2571144546419961,0.8397956142241507,0.12118891607320853,0.7393663283131184,0.9282158418867515,0.5790362505025273,0.5687461933903278,1.1421570522834836,1.1408070285001706,0.9894917949259371,0.47794813826870014,19.12019672635998,0.7168418681420228,4.812814570578495,0.7056697029039639,0.3611111111111111,1.040081777903886,1.1115227102424474,0.4703682779294712,2.6725155152262805,0.47217774147535124,-0.4703682779294712
AUDUSD,2,test,2020-06-02 12:00:00+00:00,2020-06-02 14:00:00+00:00,1,-0.0007568951102267128,0,2.0,0.0003365104833741306,-0.0021429279555290615,1.8495209676282487,-0.1173353524381939,0.7090400702999712,0.8137418951633419,1.3560211301670402,1.1465476637094676,0.6996842494801517,1.145279001008336,1.1441672356944033,0.9051983604527721,0.5705021407914048,24.642275495406317,4.586904275851811,5.9666501930853295,0.40216897397870816,0.1626984126984127,1.0380477018104481,1.0380477018104481,0.8119448454967488,2.266971326699585,0.3501553559427141,-0.8119448454967488
AUDUSD,2,train,2020-02-23 06:00:00+00:00,2020-02-23 11:00:00+00:00,1,0.0009820293292131911,1,5.0,0.0023076570140525554,-0.0015480056918759644,0.9277678852221555,0.35285610066797807,-0.00010859964204507089,0.42683846208269616,1.239314216024036,0.7754938376057025,0.48205547222105816,1.1224699628128512,1.1216898069619432,0.6041319878443754,0.12405706739054187,24.836369593382745,5.866337870715416,3.562699945473025,0.8113963613128082,0.1746031746031746,1.0423422050785047,1.0423422050785047,0.9573056830084583,3.575755254690162,0.319309476738741,-0.9573056830084583
AUDUSD,2,train,2020-03-02 16:00:00+00:00,2020-03-03 04:00:00+00:00,1,0.005823493558660947,1,12.0,0.007793140711729762,-0.0016466981373789435,0.34861618618642193,0.31128677955334083,0.37723462977559497,0.34571253183845263,0.8706883441313052,0.5449159796425177,0.5480134803785548,1.1460249965112466,1.1455101391184923,0.37440770842531257,0.15246220117014117,11.987063183902132,1.5085334948902602,3.307212618833978,0.8048640806567454,0.24206349206349206,0.9655494462646488,0.984201926338552,0.6522468214242838,2.271982289978929,0.2995903283998679,-0.6522468214242838
AUDUSD,2,train,2020-03-05 21:00:00+00:00,2020-03-05 23:00:00+00:00,-1,-0.0007459063193576863,0,2.0,0.00028070818613334936,-0.0021879461750178297,-0.8481536684227092,-0.6006453446455267,-0.167708385461401,-0.538835799509879,0.9106882226370284,1.0665263108997853,0.4537230934728994,1.155877112276267,1.1561195921783864,-0.1752409224101451,0.11163070833247975,26.48383784137138,-8.049022699397444,5.805082992566605,1.0,0.23412698412698413,0.9691421549049574,1.1236304728917632,1.0253622172721113,2.597455335526273,-1.0250161788584584,4.8483637779120485
AUDUSD,2,train,2020-03-10 17:00:00+00:00,2020-03-12 18:00:00+00:00,-1,0.012496134022247678,1,49.0,0.014226488345219446,-0.0015517534632869534,-0.6703716572165536,-0.6307796872561542,0.26466035283501815,-0.34549699721256316,0.5421567541516635,0.5406232365303011,0.6681851231349295,1.1559332984158097,1.1564092123397895,-0.3593173394587247,-0.10928161716003558,20.454492655472304,-2.7933583107795315,4.222809529580881,1.0,0.17063492063492064,0.9794431680252267,1.0883215225075102,0.6171088265809173,2.7735018009436723,-1.2355759965153008,4.313091418765845
AUDUSD,2,train,2020-03-14 01:00:00+00:00,2020-03-14 15:00:00+00:00,1,-9.338707388108474e-05,0,14.0,0.0013934647074393958,-0.0012182131712439315,1.3823058880424206,-0.3279694608831394,-0.9255605775937058,0.04292528318852514,1.1129270542086824,0.7158801008220832,0.7503300041635209,1.140395324689127,1.1411027453598328,-0.5415302689579249,-0.501634584535085,32.0832467039671,1.9472241325105628,5.358769609607789,0.6850097320363845,0.2222222222222222,1.020145839631278,1.057285545314537,0.4039097478495267,2.2615920870564405,-0.015908155594818826,-0.4039097478495267
AUDUSD,2,train,2020-03-16 07:00:00+00:00,2020-03-17 06:00:00+00:00,-1,0.004058601390080169,1,23.0,0.005258362315051501,-0.001147182266066582,-1.7047152908465286,-0.45793144088170556,0.5273326523362193,-0.5451046931306717,1.0108600948694453,1.1503377621452078,1.0034695047016393,1.1430360521747793,1.1433720249921042,-0.2834766523870732,-0.03569217680513895,21.3029813964431,4.064751234102896,7.6064093268010815,0.9082005848087039,0.17857142857142858,1.0614193228933415,1.0614193228933415,0.5864574714941985,2.1915658498353894,-0.3781912405859385,4.620138055301031
